,Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
287,3745113,851242000000.0,Slow,50516.969113574676,36576.62784,0.410974583,159.8691101,38424405.43229847,38202476.0,6.697,2458000.5,0.877981798,172.1857897060477,145.5812483,1.079737904,2458172.58,166.4127259,1.198052378,1996.0,12.0,22.0,Low,Medium,False
288,3752441,851242000000.0,,50516.969113574676,31312.45573536955,0.172120691,66.95494843,38424405.43229847,23911784.835555866,6.222,2458000.5,0.968587523,100.0634817,185.14892384053795,1.127875561,2458081.456,276.2959075,1.033941026,1996.0,12.0,22.0,Low,Low,False
289,2066146,852710000000.0,Slow,41644.53526,25876.2947,0.431692221,167.9282684,64580236.0,40128300.0,5.126265167737331,2458000.5,0.787099567,172.1857897060477,185.14892384053795,1.8981149729040065,2457885.155,162.8011434,0.7610904264177131,1997.0,1.0,8.0,Low,Low,False
290,2399611,853315000000.0,Very Slow,28297.83915,17583.17678,0.25822102652097634,140.8184204,54154588.0,33650100.0,5.09,2458000.5,1.251825566,172.1857897060477,37.93216444,1.459278506,2458172.58,206.3662704,0.703701292,1997.0,1.0,15.0,Low,Low,False
291,3479127,853315000000.0,Slow,54137.83292,33639.14402,0.100401637,39.05623627,15019872.0,9332916.0,4.692,2458000.5,1.374216528,281.7348155,185.14892384053795,1.903973472,2458074.224,182.73523715752074,0.7610904264177131,1997.0,1.0,15.0,Low,Low,True
292,3722211,853315000000.0,,65494.49809,40695.73411,0.273932935,106.5599136,40979784.0,25463658.0,5.089,2458000.5,1.219618551,56.90428304,333.6170993,1.77172166,2458172.58,148.3480095,0.7610904264177131,1997.0,1.0,15.0,Low,Low,False
293,2494975,853315000000.0,Slow,54137.60655,33639.00336,0.100399224,39.05529785,15019511.0,9332691.0,5.126265167737331,2458000.5,1.374216559,172.1857897060477,134.6121439,1.903973446,2458074.224,314.894246,0.611816672,1997.0,1.0,15.0,Low,Low,True
294,2418896,853920000000.0,,51134.36475,31772.9057,0.21899798,85.19021606,32761632.0,23911784.835555866,4.85,2458000.5,1.310730876,172.1857897060477,185.14892384053795,1.873206009,2458172.58,236.9150798,0.7610904264177131,1997.0,1.0,22.0,Low,Low,False
295,2436037,853920000000.0,Fast,95301.36338,31312.45573536955,0.25822102652097634,99.43470764,38239644.0,23761012.0,3.675,2458000.5,1.869930526,254.5060256,132.6720462,3.102919628,2457902.078,37.93675223,0.385448062,1997.0,1.0,22.0,Medium,Low,False
296,3009717,853920000000.0,Slow,67105.8101,31312.45573536955,0.10740743,41.78149033,38424405.43229847,23911784.835555866,6.361,2458000.5,0.913231288,172.1857897060477,141.5508639,1.249311759,2457888.109,126.9298278,1.129361296,1997.0,1.0,22.0,Low,Low,False
297,3775199,853920000000.0,Very Slow,39577.19628,31312.45573536955,0.466971257,181.6518097,69857904.0,43407688.0,3.897,2458000.5,1.823646607,73.42763812,76.86287317,1.8981149729040065,2457684.955,126.2855815,0.7610904264177131,1997.0,1.0,8.0,Medium,Medium,False
298,3654067,855389000000.0,Slow,54667.3547,33968.16826,0.383369216,100.70988334300175,57351216.0,35636396.0,4.762,2457600.5,1.342834639,64.00500602,151.9385173,1.843417067,2457356.648,182.73523715752074,0.633388641,1997.0,2.0,8.0,Low,Low,False
299,3715994,855389000000.0,Slow,42421.1942,26358.88036,0.272750395,106.0999069,40802880.0,25353734.0,6.74,2458000.5,0.872362732,33.60297862,330.3068401,1.8981149729040065,2458142.343,188.4199879,1.209646347,1997.0,2.0,8.0,Low,Low,False
300,2479345,855389000000.0,Slow,54667.40701,33968.20076,0.383369496,100.70988334300175,57351264.0,35636424.0,4.762,2458000.5,1.342777366,172.1857897060477,151.941979,1.843414854,2458172.58,47.81695484,0.7610904264177131,1997.0,2.0,8.0,Low,Low,False
301,2136818,855994000000.0,Slow,43408.16402,26972.14503,0.367218336,100.70988334300175,54935084.0,23911784.835555866,5.126265167737331,2458000.5,1.3582424092109981,259.9517695,203.7846994,1.26225631,2458099.878,252.1101482,1.085653597,1997.0,2.0,15.0,Low,Low,False
302,2392476,855994000000.0,Slow,74299.49795,46166.8186,0.224421514,100.70988334300175,33572980.0,20861284.0,5.126265167737331,2458000.5,1.336057911,39.30068364,185.14892384053795,2.218517623,2458172.58,143.0841558,0.63821374,1997.0,2.0,15.0,Low,Low,False
303,3127411,855994000000.0,Fast,85651.29078,31312.45573536955,0.446772018,173.7943115,38424405.43229847,41530052.0,5.126265167737331,2458000.5,1.815305008,85.22005147,185.14892384053795,1.8981149729040065,2457764.318,95.17589984,0.402976449,1997.0,2.0,15.0,Medium,Medium,False
304,3769400,855994000000.0,Slow,50516.969113574676,31312.45573536955,0.270915588,105.3861694,40528396.0,25183178.0,6.927,2458000.5,0.841615916,323.3705469,37.43206542,1.053478008,2458172.58,21.85245296,1.276536285,1997.0,2.0,15.0,Low,Low,False
305,2443103,856598000000.0,Slow,50516.969113574676,36765.21935,0.216995843,84.41138458,38424405.43229847,20171024.0,5.126265167737331,2458000.5,1.3582424092109981,322.7806339,98.98782143,1.233799205,2458123.14,182.73523715752074,0.936165527,1997.0,2.0,22.0,Low,Low,True
306,3092253,856598000000.0,Slow,72999.13801,45358.8255,0.240245295,93.45542145,38424405.43229847,23911784.835555866,7.068,2458000.5,0.817020082,345.1729765,24.14851986,1.198392366,2458172.58,182.73523715752074,1.334611851,1997.0,3.0,22.0,Low,Low,True
307,2003362,857808000000.0,Slow,61818.46065,38411.5874,0.426245773,100.70988334300175,63765460.0,23911784.835555866,6.017,2458000.5,0.989526706,152.4478065,185.14892384053795,1.453186991,2458083.86,276.5319456,1.001296722,1997.0,3.0,8.0,Low,Low,True
308,3273782,857808000000.0,,42901.26968,31312.45573536955,0.25822102652097634,34.41002655,13233076.0,8222652.5,5.126265167737331,2455882.5,0.762974434,352.9223652,185.14892384053795,1.057832607,2455988.219,203.6522586,1.478900976,1997.0,3.0,8.0,Low,Low,False
309,3358222,857808000000.0,Slow,43065.88044,26759.46332,0.350160034,136.2122498,38424405.43229847,32549408.0,5.126265167737331,2458000.5,0.934133381,47.27364766,185.14892384053795,1.8981149729040065,2458093.687,258.2706395,1.091668392,1997.0,3.0,8.0,Low,Low,False
310,3367900,857808000000.0,Slow,51747.29539,32153.75696,0.286127956,100.70988334300175,42804132.0,26597256.0,6.351,2458000.5,0.942651403,172.1857897060477,152.4312432,1.112430387,2458172.58,52.9865194,1.076905009,1997.0,3.0,8.0,Low,Low,False
311,3663258,857808000000.0,Very Slow,50516.969113574676,31312.45573536955,0.25822102652097634,62.35868454,38424405.43229847,14901290.0,5.126265167737331,2458000.5,0.92907504,164.2426711,185.14892384053795,1.290169488,2458172.58,48.36191612,1.100595884,1997.0,3.0,8.0,Low,Medium,False
312,3745107,857808000000.0,Slow,78847.20206,48992.58508,0.25822102652097634,176.3748932,38424405.43229847,42146712.0,3.227,2458000.5,2.437341095,172.1857897060477,156.916123,1.8981149729040065,2457504.485,128.4766223,0.259017798,1997.0,3.0,8.0,Low,Medium,False
313,3759358,857808000000.0,Very Slow,10971.30177,6817.140259,0.148045457,57.58967972,22147284.0,13761684.0,5.869,2458000.5,1.046201107,349.6108221,11.00424495,1.082460248,2458172.58,182.73523715752074,0.921045979,1997.0,3.0,15.0,Low,Low,False
314,2483656,857808000000.0,Slow,42901.15466,26657.10913,0.088457319,34.40989685,13233026.0,8222621.5,7.48,2458000.5,0.762953501,172.1857897060477,351.1779799,1.057793118,2456231.633,203.0327732,0.7610904264177131,1997.0,3.0,15.0,Low,Low,False
315,3678562,858413000000.0,Slow,71857.95046,44649.73594,0.378221686,147.1282349,38424405.43229847,35157904.0,5.792,2458000.5,1.3582424092109981,172.1857897060477,339.4233024,1.315962526,2458172.58,198.078471,0.937539083,1997.0,3.0,15.0,Low,Low,False
316,3754379,858413000000.0,,45431.82151,28229.5671,0.383729309,149.2707062,57405088.0,35669868.0,5.126265167737331,2458000.5,0.882849196,249.5755156,247.2206888,1.178927244,2458080.281,265.207677,0.7610904264177131,1997.0,3.0,15.0,Low,Medium,False
317,3773594,858413000000.0,Slow,51295.99807,31873.33835,0.185999843,72.35393524,27825180.0,17289766.0,6.354,2458000.5,0.937348923,176.9654351,233.4147843,1.201827099,2458071.69,282.6839199,1.086055819,1997.0,3.0,15.0,Low,Medium,False
318,2004341,859018000000.0,Slow,54196.38977,33675.52897,0.323015024,125.6528473,38424405.43229847,30026124.0,3.688,2458000.5,1.3582424092109981,108.1076151,15.65158253,3.081859546,2457765.471,93.19161451,0.396511321,1997.0,3.0,22.0,Medium,Low,False
319,2085953,859018000000.0,Slow,50516.969113574676,31312.45573536955,0.248689915,96.74037933,37203484.0,23117172.0,7.566,2455462.5,0.738760445,180.5365747,185.14892384053795,1.258242112,2458172.58,302.6291816,1.552203371,1997.0,3.0,22.0,Low,Low,False
320,3389197,859018000000.0,Very Slow,50516.969113574676,31312.45573536955,0.154850661,60.23690796,38424405.43229847,23911784.835555866,6.313,2458000.5,0.951103227,337.8257862,273.5486545,1.11782486,2458010.034,349.8694138,1.062582334,1997.0,3.0,22.0,Low,Low,False
321,3724242,859018000000.0,Very Slow,19930.16821,31312.45573536955,0.290002298,100.70988334300175,43383724.0,26957396.0,5.126265167737331,2458000.5,1.12195551,135.9880412,185.14892384053795,1.307735349,2458172.58,199.9451102,0.829355292,1997.0,3.0,22.0,Low,Low,False
322,3747314,859018000000.0,,51126.78326,31768.19485,0.088495436,34.42472458,38424405.43229847,23911784.835555866,3.189,2458000.5,2.435483096,172.1857897060477,198.2482903,3.956077447,2457504.738,128.5581432,0.259314257,1997.0,3.0,22.0,High,Medium,True
323,3772381,859018000000.0,Very Slow,50516.969113574676,14425.62547,0.136062176,100.70988334300175,20354612.0,12647769.0,5.539,2458000.5,1.126907178,165.3310761,323.1315806,1.27710245,2457784.59,177.8870093,0.7610904264177131,1997.0,3.0,22.0,Low,Medium,False
324,3256319,859018000000.0,Slow,51208.40808,31818.91334,0.25822102652097634,116.8334045,44930664.0,27918622.0,5.126265167737331,2458000.5,1.103616721,12.85604695,149.8947472,1.207178738,2458113.337,264.0760709,0.7610904264177131,1997.0,4.0,22.0,Low,Low,True
325,3775199,860483000000.0,Very Slow,26697.00466,16588.48048,0.45615388,177.4438477,38424405.43229847,23911784.835555866,5.126265167737331,2458000.5,1.3582424092109981,73.42763812,76.86287317,2.44481701,2458172.58,126.2855815,0.400214712,1997.0,4.0,8.0,Medium,Medium,False
326,2277810,861088000000.0,Very Slow,50516.969113574676,20421.03451,0.303361434,100.70988334300175,45382228.0,28199208.0,6.003,2458000.5,1.3582424092109981,179.5057828,170.8521653,1.379385249,2457994.548,5.854064811,0.7610904264177131,1997.0,4.0,15.0,Low,Low,False
327,2438105,861088000000.0,Fast,50516.969113574676,72317.88928,0.149293373,58.07512283,38424405.43229847,13877687.0,5.126265167737331,2458000.5,1.913510122,62.02461378,18.73188177,1.8981149729040065,2458253.099,265.943295,0.7610904264177131,1997.0,4.0,15.0,Medium,Low,True
328,3329605,861088000000.0,Slow,58015.72754,36048.71693,0.299049487,116.3302536,38424405.43229847,27798388.0,5.698,2458000.5,1.079824459,197.0749698,266.233142,1.8981149729040065,2458172.58,123.7384488,0.7610904264177131,1997.0,4.0,15.0,Low,High,False
329,3670633,861088000000.0,Very Slow,39592.70171,24601.36512,0.245529957,95.51115417,36730756.0,22823434.0,5.778,2458000.5,1.066461417,48.88911218,246.440342,1.192632338,2458172.58,311.4199151,0.894924405,1997.0,4.0,15.0,Low,Medium,False
330,2429736,861692000000.0,,50516.969113574676,31312.45573536955,0.498736287,194.0084229,74609888.0,23911784.835555866,5.779,2458000.5,1.044158574,64.76404949,321.1555306,1.8981149729040065,2458152.248,219.8224039,0.92374986,1997.0,4.0,22.0,Low,Low,False
331,3573153,861692000000.0,Very Slow,15018.43431,9331.871028,0.434615832,169.0655518,65017600.0,40400064.0,4.889,2458000.5,1.3582424092109981,305.1040546,172.0325744,1.540297733,2458263.533,190.7248105,0.643550868,1997.0,4.0,22.0,Low,Low,False
332,3645308,861692000000.0,Slow,50516.969113574676,28080.13097,0.278556229,100.70988334300175,41671420.0,25893420.0,5.004,2458000.5,1.284760415,312.3425484,185.14892384053795,1.595156612,2458172.58,182.73523715752074,0.676816368,1997.0,4.0,22.0,Low,Medium,False
333,3774009,863075000000.0,Very Slow,36463.38335,31312.45573536955,0.178408713,100.70988334300175,38424405.43229847,16584126.0,4.662,2458000.5,1.406027092,207.6823375,185.14892384053795,1.8981149729040065,2458172.58,69.81731119,0.59117157,1997.0,4.0,22.0,Low,Low,False
334,3717054,863075000000.0,Slow,50516.969113574676,31312.45573536955,0.213511416,83.05594635,38424405.43229847,23911784.835555866,6.378,2458000.5,0.934380382,172.1857897060477,330.578984,1.033275234,2457929.043,77.97672227,1.091235552,1997.0,4.0,8.0,Low,Medium,False
335,2035396,863075000000.0,Slow,50516.969113574676,41440.37992,0.155508762,60.49290466,38424405.43229847,23911784.835555866,5.126265167737331,2458000.5,1.3582424092109981,172.1857897060477,102.918532,2.140862955,2458223.67,233.0720937,0.7610904264177131,1997.0,5.0,8.0,Low,Low,True
336,3512347,863075000000.0,Slow,72647.73481,45140.47722,0.491582829,191.2257233,73539744.0,45695480.0,5.58,2458000.5,1.063812709,181.3471934,179.2830982,1.561262135,2457865.21,121.5264595,0.7610904264177131,1997.0,5.0,15.0,Low,Low,False
337,3516489,863075000000.0,Very Slow,30312.65424,18835.10452,0.244035863,94.92995453,36507248.0,22684552.0,5.126265167737331,2458000.5,1.114015102,211.4593747,44.61903612,1.23357114,2458172.58,70.26882607,0.7610904264177131,1997.0,5.0,15.0,Low,Low,False
338,3067589,863680000000.0,Slow,57151.20492,31312.45573536955,0.300027175,116.7105637,38424405.43229847,27889268.0,5.126265167737331,2458000.5,1.337563079,27.2299016,279.3565278,1.8981149729040065,2457978.991,13.70404265,0.637136764,1997.0,5.0,15.0,Low,Medium,False
339,3170221,863680000000.0,Very Slow,50516.969113574676,6046.842758,0.084363845,32.8175354,38424405.43229847,7842109.5,5.126265167737331,2458000.5,0.988667858,264.4056022,87.81644304,1.002458289,2458172.58,58.24402434,1.002601733,1997.0,5.0,15.0,Low,Low,False
340,3408650,863680000000.0,Very Slow,16951.6682,10533.10739,0.105135582,40.89774323,15728059.0,9772963.0,5.126265167737331,2458000.5,0.893865019,198.8195233,220.7872178,1.8981149729040065,2457854.421,170.3662007,1.166262096,1997.0,5.0,15.0,Low,Medium,False
341,3639421,863680000000.0,Slow,50516.969113574676,31312.45573536955,0.239026724,92.98139954,38424405.43229847,22218922.0,6.441,2458000.5,0.922619258,246.3103944,195.4246546,1.070834045,2457914.903,95.19851114,0.7610904264177131,1997.0,5.0,15.0,Low,Low,False
342,3733933,863680000000.0,,45602.90834,28335.8738,0.329491286,128.1721039,38424405.43229847,30628128.0,6.877,2458000.5,0.851527546,172.1857897060477,330.2186155,1.045936731,2458018.33,182.73523715752074,1.254313284,1997.0,5.0,15.0,Low,Medium,False
343,3675307,863680000000.0,Very Slow,24985.29155,15524.88852,0.299410599,116.470726,38424405.43229847,27831956.0,5.875,2458000.5,1.036783324,162.4487926,185.14892384053795,1.320271076,2458135.882,233.6036366,0.933624133,1997.0,5.0,15.0,Low,Low,False
344,2446963,864284000000.0,Slow,52636.32635,32706.16623,0.450416934,100.70988334300175,67381416.0,41868868.0,3.64,2458000.5,2.067833087,172.1857897060477,11.19286357,1.8981149729040065,2458172.58,294.3400255,0.331459792,1997.0,5.0,22.0,High,Low,False
345,3120890,864284000000.0,Slow,50516.969113574676,42464.92171,0.489539232,100.70988334300175,38424405.43229847,45505516.0,3.673,2458000.5,1.841464897,47.82086755,266.7702286,2.580436988,2458172.58,182.73523715752074,0.7610904264177131,1997.0,5.0,22.0,Medium,Low,False
346,3010076,864284000000.0,Slow,80393.76326,49953.55807,0.173654124,67.55145264,38424405.43229847,16142159.0,3.503,2458000.5,2.031672697,177.2462529,150.1255788,3.358258316,2458172.58,182.73523715752074,0.7610904264177131,1997.0,5.0,22.0,Medium,Low,False
347,3519490,864284000000.0,Slow,50516.969113574676,28441.44746,0.220247906,85.67643738,38424405.43229847,20473322.0,5.203,2458000.5,1.190598313,49.75422714,292.0808496,1.571386477,2457799.711,182.73523715752074,0.7610904264177131,1997.0,5.0,22.0,Low,Low,True
348,3695816,864284000000.0,Fast,50516.969113574676,57963.46957,0.28769738,111.9142761,43038916.0,23911784.835555866,4.333,2458000.5,1.431607229,59.47799736,225.6655113,2.210432401,2458172.58,182.73523715752074,0.7610904264177131,1997.0,5.0,22.0,Medium,Low,False
349,3740860,864284000000.0,Fast,83996.67585,52192.26784,0.419279314,163.0996552,62723292.0,38974448.0,5.126265167737331,2458000.5,2.151489707,223.716835,314.2769388,3.325995566,2458172.58,165.4262888,0.31231667,1997.0,5.0,22.0,High,Low,False
350,2488580,866358000000.0,,50516.969113574676,31312.45573536955,0.489539232,100.70988334300175,73234024.0,45505516.0,3.673,2458000.5,1.3582424092109981,47.81972372,185.14892384053795,2.580166028,2457989.102,4.496313528,0.7610904264177131,1997.0,6.0,22.0,Medium,Low,False
351,3409688,866358000000.0,Very Slow,50516.969113574676,19284.64287,0.211908993,82.43260193,31701134.0,23911784.835555866,5.126265167737331,2458000.5,1.350962241,227.8057598,4.639511506,1.656246255,2458043.044,333.2956121,0.627681397,1997.0,6.0,8.0,Low,Low,True
352,3654336,866358000000.0,Slow,50516.969113574676,45441.40956,0.280006762,100.70988334300175,38424405.43229847,26028256.0,5.117,2458000.5,1.199154953,251.4601707,341.0233991,1.680324271,2457787.812,159.6375646,0.7610904264177131,1997.0,6.0,8.0,Low,Low,False
353,3666542,866358000000.0,,50516.969113574676,39314.67767,0.25822102652097634,173.5731049,38424405.43229847,41477192.0,5.126265167737331,2458000.5,0.930931601,138.9612307,185.14892384053795,1.080036466,2457932.475,74.64448549,1.097305142,1997.0,6.0,8.0,Low,High,False
354,3141531,866358000000.0,Slow,57107.2011,35484.19393,0.394777574,153.5684662,59057884.0,36696868.0,5.926,2458000.5,1.009052138,42.41680159,226.9568773,1.313899396,2458026.531,334.6880052,0.972374729,1997.0,6.0,15.0,Low,Low,False
355,3183847,866358000000.0,,53396.26974,33178.3655,0.049971818,100.70988334300175,38424405.43229847,4645171.0,6.393,2458000.5,0.915444632,82.62024372,185.14892384053795,1.237048573,2458172.58,304.6443879,1.125267951,1997.0,6.0,15.0,Low,Low,False
356,3553283,866358000000.0,Slow,80592.46471,50077.02342,0.25822102652097634,100.70988334300175,49845204.0,30972374.0,3.967,2458000.5,1.743108004,304.0252314,185.14892384053795,2.663812285,2458137.769,301.2120127,0.7610904264177131,1997.0,6.0,15.0,Low,Low,True
357,3713991,866358000000.0,,37132.30484,23072.57019,0.13594615,52.88305283,20337256.0,12636985.0,5.126265167737331,2458000.5,1.882979362,235.1781471,35.34522045,2.863405475,2458172.58,295.3883501,0.7610904264177131,1997.0,6.0,15.0,Medium,Low,True
358,3771017,866358000000.0,Fast,86527.25476,53764.67116,0.25822102652097634,100.70988334300175,38424405.43229847,33412894.0,5.852,2458000.5,1.3582424092109981,3.1848389,32.18991653,1.8981149729040065,2458087.168,275.8841636,0.970549242,1997.0,6.0,15.0,Low,Medium,False
359,3774559,866963000000.0,Very Slow,50516.969113574676,11986.12186,0.25822102652097634,35.4618988,13637596.0,23911784.835555866,5.126265167737331,2458000.5,1.3582424092109981,93.42828468,150.1630522,1.916796611,2457898.432,55.38116387,0.542591513,1997.0,6.0,15.0,Medium,Medium,False
360,2136818,866963000000.0,Very Slow,33998.72908,21125.48808,0.249510667,97.05964661,37326264.0,23193466.0,5.126265167737331,2458000.5,0.937580427,259.9517695,203.7846994,1.8981149729040065,2458099.878,252.1101482,0.7610904264177131,1997.0,6.0,22.0,Low,Low,False
361,3529054,866963000000.0,,50516.969113574676,72319.09312,0.440904113,100.70988334300175,38424405.43229847,40984596.0,4.826,2457800.5,1.3582424092109981,120.3134802,270.9422325,1.8981149729040065,2458172.58,172.8303288,0.7610904264177131,1997.0,6.0,22.0,Low,Low,False
362,3752567,866963000000.0,Slow,75896.53053,47159.15254,0.467873145,182.002655,69992832.0,43491528.0,4.389,2458000.5,1.357519766,172.1857897060477,283.563547,2.364135944,2458172.035,253.1099531,0.623138854,1997.0,6.0,22.0,Low,Medium,False
363,3764807,866963000000.0,Very Slow,50516.969113574676,9815.328188,0.097558805,37.9503746,38424405.43229847,9068657.0,5.884,2458000.5,1.3582424092109981,172.1857897060477,141.2285243,1.088329964,2458172.58,296.7970135,0.927216493,1997.0,7.0,22.0,Low,Medium,False
364,2490684,866963000000.0,Fast,50516.969113574676,72318.99305,0.440902632,171.5111237,38424405.43229847,40984460.0,5.126265167737331,2458000.5,1.280170488,172.1857897060477,270.9613795,1.990336594,2458172.58,308.9061558,0.7610904264177131,1997.0,7.0,22.0,Low,Low,False
365,2001980,868345000000.0,,46238.41553,28730.75325,0.483877967,188.2285309,72387112.0,44979268.0,5.126265167737331,2458000.5,1.709445697,246.5743149,115.485874,2.3330763,2458172.58,328.5956867,0.440982251,1997.0,7.0,8.0,Medium,Low,False
366,2007753,868345000000.0,Very Slow,50516.969113574676,23381.41276,0.25822102652097634,100.70988334300175,16156102.0,10038937.0,4.474,2458000.5,1.467747567,73.42551547,280.0870765,1.8981149729040065,2457830.489,94.23331713,0.554277207,1997.0,7.0,8.0,Low,Low,True
367,3297357,868345000000.0,Slow,67091.26301,41687.90173,0.442447222,172.111969,66189160.0,41128040.0,5.099,2458000.5,1.211112022,84.89373527,185.14892384053795,1.880061974,2457931.17,51.26797507,0.7610904264177131,1997.0,7.0,8.0,Low,Low,False
368,3309092,868345000000.0,Slow,51359.99977,31913.10652,0.420921697,100.70988334300175,62968988.0,39127116.0,5.126265167737331,2458000.5,0.819937345,75.2714858,218.0210033,1.044182239,2458172.58,69.93730425,1.327495546,1997.0,7.0,8.0,Low,Low,False
369,3385160,868345000000.0,,23215.11206,14424.96782,0.216653236,84.27811432,32410864.0,20139178.0,5.126265167737331,2458000.5,2.210686533,106.1175345,180.9470005,3.182799863,2457840.152,182.73523715752074,0.299856402,1997.0,7.0,8.0,High,Low,False
370,3644702,868345000000.0,Fast,50516.969113574676,69284.79596,0.412871113,100.70988334300175,61764640.0,38378768.0,6.072,2458000.5,0.958452714,172.1857897060477,185.14892384053795,1.448242267,2458123.143,231.1780845,1.050383852,1997.0,7.0,8.0,Low,Low,True
371,3742338,868345000000.0,Very Slow,27899.21018,17335.48424,0.215848157,83.9649353,32290426.0,20064340.0,6.543,2458000.5,0.908200191,319.7823596,356.2584826,1.8981149729040065,2457898.256,182.73523715752074,1.138758655,1997.0,7.0,8.0,Low,Medium,False
372,3694778,868950000000.0,Very Slow,50516.969113574676,31312.45573536955,0.286443123,111.4263687,38424405.43229847,26626552.0,3.919,2458000.5,1.809852511,41.19341279,292.1746074,1.8981149729040065,2458172.58,85.43245006,0.404798875,1997.0,7.0,15.0,Medium,Medium,False
373,2015817,868950000000.0,Very Slow,22734.00983,14126.02961,0.294318473,114.4898834,38424405.43229847,27358610.0,4.901,2458000.5,1.3582424092109981,162.510526,94.2909566,1.481193089,2458172.58,99.09622523,0.646446265,1997.0,7.0,15.0,Low,Low,False
374,2352102,868950000000.0,Fast,117114.8057,72770.58577,0.227914218,100.70988334300175,34095480.0,21185950.0,3.2,2458000.5,2.090396861,305.4694712,68.1804752,3.461976401,2458408.415,226.9759403,0.7610904264177131,1997.0,7.0,15.0,High,Low,True
375,3515377,868950000000.0,Very Slow,37617.31785,23373.93841,0.04692899,18.25537682,7020477.0,23911784.835555866,3.455,2458000.5,2.180378368,57.21306986,200.9676144,3.408349571,2457699.623,92.10764014,0.306130272,1997.0,7.0,15.0,High,Low,True
376,3025767,869555000000.0,Very Slow,26208.61328,16285.01307,0.221061262,85.99282837,38424405.43229847,20548928.0,5.126265167737331,2457800.5,1.3582424092109981,220.0946418,127.3831632,1.320071247,2458172.58,189.0608106,0.937588822,1997.0,7.0,22.0,Low,Low,True
377,3483296,869555000000.0,,24894.06,15468.20078,0.25822102652097634,100.70988334300175,66655532.0,41417828.0,4.982,2458000.5,1.285577428,172.1857897060477,185.14892384053795,1.602986261,2457451.363,100.8422475,0.676171274,1997.0,7.0,22.0,Low,Low,False
378,3617713,869555000000.0,,50516.969113574676,52800.63438,0.40103109,156.0010834,59993396.0,23911784.835555866,6.055,2458000.5,1.3582424092109981,172.1857897060477,284.4250659,1.373892563,2458118.236,242.3901962,0.99892875,1997.0,7.0,22.0,Low,Medium,False
379,3631822,869555000000.0,Very Slow,50516.969113574676,31312.45573536955,0.200632457,78.04602051,30014188.0,23911784.835555866,5.126265167737331,2458000.5,1.15568945,337.7081471,185.14892384053795,1.502632956,2458172.58,41.37348378,0.793308944,1997.0,7.0,22.0,Low,Medium,False
380,2471083,869555000000.0,Very Slow,50516.969113574676,15468.19526,0.445565083,100.70988334300175,38424405.43229847,41417860.0,5.126265167737331,2458000.5,1.285529414,88.50034523,113.3836032,1.602984798,2458172.58,182.73523715752074,0.676209156,1997.0,7.0,22.0,Low,Low,False
381,2488490,869555000000.0,,50516.969113574676,16284.85823,0.221059566,100.70988334300175,33070040.0,20548770.0,5.888,2458000.5,1.034084544,220.0665412,185.14892384053795,1.320352592,2457982.779,182.73523715752074,0.7610904264177131,1997.0,7.0,22.0,Low,Low,True
382,3781300,869555000000.0,Slow,46439.97057,28855.99172,0.269280886,104.7502594,38424405.43229847,25031222.0,5.126265167737331,2458000.5,1.029245674,142.7486732,21.20882238,1.438963721,2458172.58,196.4301731,0.94389894,1997.0,7.0,22.0,Low,Low,False
383,3381260,871024000000.0,,50516.969113574676,23718.16494,0.277926068,108.1132355,41577148.0,25834842.0,5.738,2458000.5,1.074678738,313.2112437,79.61515862,1.157173769,2458172.58,182.73523715752074,0.884679755,1997.0,8.0,8.0,Low,Low,False
384,3607823,871024000000.0,Slow,60249.02239,37436.3995,0.25822102652097634,38.5747261,14834697.0,9217853.0,7.351,2458000.5,0.773637791,329.7584559,194.2275916,1.192212743,2458172.58,280.1195771,0.7610904264177131,1997.0,8.0,8.0,Low,High,False
385,3475236,871024000000.0,,62932.49055,31312.45573536955,0.395442577,153.8271637,38424405.43229847,36758684.0,5.126265167737331,2458000.5,1.3582424092109981,172.1857897060477,185.14892384053795,2.249136364,2458172.58,223.1316654,0.57065162,1997.0,8.0,8.0,Medium,Low,True
386,3755345,871024000000.0,Slow,50516.969113574676,33178.23071,0.168168997,65.41773987,38424405.43229847,23911784.835555866,5.126265167737331,2458000.5,1.037463617,136.7628698,39.2902499,1.136023914,2458172.58,142.2647526,0.7610904264177131,1997.0,8.0,8.0,Low,Low,True
387,3771566,871024000000.0,Very Slow,28934.70435,31312.45573536955,0.07550389,29.37101364,38424405.43229847,7018525.5,5.044,2458000.5,1.263303456,176.5257728,72.1080575,1.8981149729040065,2457885.269,79.98591895,0.694132769,1997.0,8.0,8.0,Low,Medium,False
388,2424969,871628000000.0,,50516.969113574676,24355.02636,0.455811707,177.3107605,68188464.0,42370344.0,4.863,2458000.5,1.323701114,130.5197895,73.30545163,1.49471599,2458172.58,176.2020087,0.647171185,1997.0,8.0,15.0,Low,Low,False
